price,kilometer,engine,max_power,max_torque,length,width,height,seating_capacity,fuel_tank_capacity,car_age,fuel_type_CNG + CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_Hybrid,fuel_type_LPG,fuel_type_Petrol,fuel_type_Petrol + CNG,fuel_type_Petrol + LPG,transmission_Manual,owner_First,owner_Fourth,owner_Second,owner_Third,owner_UnRegistered Car,seller_type_Corporate,seller_type_Individual,drivetrain_FWD,drivetrain_RWD
1099000,20690,1598.0,104.0,153.0,4413.0,1699.0,1466.0,5.0,55.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1125000,40000,1582.0,126.0,260.0,4375.0,1700.0,1475.0,5.0,43.0,6,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1299000,50000,1591.0,122.0,154.0,4270.0,1780.0,1630.0,5.0,60.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
10800000,20000,2998.0,335.0,450.0,4935.0,2004.0,1696.0,5.0,83.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1190000,47248,1462.0,103.0,138.0,4445.0,1775.0,1700.0,6.0,45.0,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
795000,9000,1199.0,84.0,113.0,3993.0,1677.0,1532.0,5.0,35.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
459999,78000,1582.0,126.0,260.0,4370.0,1700.0,1475.0,5.0,43.0,12,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
3400000,51000,1968.0,190.0,400.0,4933.0,1874.0,1455.0,5.0,75.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1050000,34841,1591.0,122.0,151.0,4270.0,1780.0,1665.0,5.0,55.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
385000,46000,1197.0,83.0,113.796,3995.0,1710.0,1505.0,5.0,45.0,11,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
585000,61000,1498.0,99.0,200.0,4440.0,1695.0,1495.0,5.0,40.0,10,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1650000,55000,1968.0,141.0,320.0,4456.0,1796.0,1416.0,5.0,50.0,11,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
625000,58736,1197.0,83.0,115.0,3850.0,1695.0,1530.0,5.0,42.0,5,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
910000,34000,1462.0,103.0,138.0,4490.0,1730.0,1485.0,5.0,43.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1275000,47000,2179.0,153.0,360.0,4585.0,1890.0,1785.0,7.0,70.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
585000,47000,1197.0,82.0,115.0,3985.0,1734.0,1505.0,5.0,45.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1035000,79000,2498.0,105.0,247.0,3920.0,1710.0,1930.0,7.0,60.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
1075000,12020,1197.0,87.0,115.0,3995.0,1775.0,1505.0,5.0,37.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1650000,7000,1493.0,113.0,250.0,4300.0,1790.0,1635.0,5.0,50.0,5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1575000,15000,1968.0,141.0,320.0,4701.0,1826.0,1427.0,5.0,63.0,11,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1950000,82000,1995.0,184.0,380.0,4648.0,1881.0,1661.0,5.0,67.0,11,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
6390000,6000,1995.0,188.0,400.0,4936.0,1868.0,1479.0,5.0,65.0,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1080000,68000,1396.0,89.0,224.0,4270.0,1780.0,1630.0,5.0,60.0,6,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
5500000,24000,2967.0,245.0,600.0,5052.0,1968.0,1740.0,7.0,75.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1080000,56000,1493.0,99.0,240.0,3995.0,1770.0,1605.0,5.0,45.0,5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
800000,25000,2179.0,138.0,330.0,4585.0,1890.0,1785.0,7.0,70.0,10,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
335000,34000,1198.0,67.0,104.0,3995.0,1635.0,1490.0,7.0,35.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1185000,10700,998.0,118.0,172.0,3995.0,1770.0,1605.0,5.0,45.0,4,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
894999,25000,1197.0,87.0,115.0,3995.0,1775.0,1505.0,5.0,37.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
650000,54000,1199.0,89.0,110.0,3995.0,1695.0,1501.0,5.0,35.0,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
550000,75000,1396.0,90.0,220.0,3940.0,1710.0,1505.0,5.0,45.0,11,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
550000,88000,1248.0,74.0,190.0,3995.0,1745.0,1500.0,5.0,37.0,9,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1650000,139000,1968.0,174.0,380.0,4385.0,1831.0,1608.0,5.0,64.0,9,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1600000,1300,999.0,114.0,178.0,4225.0,1760.0,1612.0,5.0,50.0,3,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1175000,20000,1591.0,121.0,158.0,4375.0,1700.0,1475.0,5.0,43.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1995000,122000,2477.0,176.0,350.0,4695.0,1815.0,1840.0,7.0,70.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
575000,38000,1396.0,89.0,220.0,3985.0,1734.0,1505.0,5.0,45.0,9,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1975000,18500,1956.0,169.0,350.0,4655.0,1835.0,1760.0,5.0,60.0,4,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1625000,27800,1493.0,113.0,250.0,4300.0,1790.0,1635.0,5.0,50.0,3,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
695000,46027,1197.0,83.0,115.0,3850.0,1695.0,1530.0,5.0,42.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
875000,23148,1496.0,106.0,140.0,4425.0,1730.0,1495.0,5.0,42.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1495000,28000,1798.0,177.0,250.0,4670.0,1814.0,1476.0,5.0,50.0,8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
725000,11874,1197.0,82.0,113.0,3840.0,1735.0,1530.0,5.0,37.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
875000,50000,1591.0,122.0,154.0,4270.0,1780.0,1630.0,5.0,60.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
2350000,75000,2198.0,158.0,385.0,4892.0,1860.0,1837.0,7.0,80.0,9,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2690000,15500,1995.0,188.0,400.0,4633.0,1811.0,1429.0,5.0,57.0,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
695000,82445,1248.0,89.0,200.0,4490.0,1730.0,1485.0,5.0,43.0,9,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
600000,75574,1497.0,117.0,145.0,4440.0,1695.0,1495.0,5.0,40.0,11,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
375000,64000,998.0,58.0,77.0,3599.0,1495.0,1700.0,5.0,35.0,10,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
315000,75000,1197.0,79.0,112.7619,3585.0,1595.0,1550.0,5.0,35.0,13,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
775000,14095,1499.0,109.0,140.0,3999.0,1765.0,1708.0,5.0,52.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
3075000,17000,1968.0,190.0,400.0,4933.0,1874.0,1455.0,5.0,75.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
415000,70000,1461.0,108.0,248.0,4315.0,1822.0,1695.0,5.0,50.0,11,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
765000,68000,1248.0,89.0,200.0,4296.0,1695.0,1685.0,7.0,45.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
520000,40000,1197.0,83.0,115.0,3850.0,1695.0,1530.0,5.0,42.0,7,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
3900000,39000,2993.0,271.0,600.0,5252.0,1899.0,1457.0,5.0,83.0,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
850000,72000,1582.0,126.0,265.0,4270.0,1780.0,1630.0,5.0,60.0,9,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
969999,39000,1248.0,89.0,200.0,4296.0,1695.0,1685.0,7.0,45.0,9,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
575000,62000,1248.0,74.0,190.0,3995.0,1745.0,1500.0,5.0,37.0,9,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
3900000,41086,1996.0,168.0,420.0,4903.0,1869.0,1837.0,7.0,80.0,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1395000,65000,1995.0,188.0,400.0,4633.0,1811.0,1429.0,5.0,57.0,12,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
1625000,7900,999.0,114.0,178.0,4225.0,1760.0,1612.0,5.0,50.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1499000,22000,1493.0,113.0,250.0,3995.0,1790.0,1647.0,5.0,45.0,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
2050000,73000,1968.0,141.0,340.0,4486.0,1839.0,1672.0,5.0,71.0,7,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1300000,55000,1798.0,177.0,250.0,4670.0,1814.0,1476.0,5.0,50.0,9,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
3199000,6900,1968.0,174.0,350.0,4861.0,1864.0,1483.0,5.0,66.0,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
450000,65000,1197.0,83.0,115.0,3850.0,1695.0,1530.0,5.0,42.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
675000,48000,1498.0,99.0,200.0,4386.0,1683.0,1603.0,7.0,42.0,10,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
280000,48000,796.0,47.0,69.0,3395.0,1490.0,1475.0,5.0,35.0,7,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
425000,18000,998.0,67.0,90.0,3599.0,1495.0,1700.0,5.0,35.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
20000000,27000,6592.0,570.0,780.0,5569.0,1948.0,1550.0,5.0,82.5,14,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
1250000,78000,2143.0,170.0,400.0,4596.0,1770.0,1447.0,5.0,66.0,13,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1175000,87938,2199.0,194.0,437.0,4690.0,1880.0,1690.0,7.0,64.0,11,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
545000,43000,1086.0,58.0,84.0,3610.0,1645.0,1560.0,5.0,60.0,6,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
495000,95200,2148.0,170.0,410.0,4581.0,1770.0,1447.0,5.0,66.0,17,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
500000,26000,1197.0,83.0,115.0,3995.0,1695.0,1555.0,5.0,42.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
390000,70000,998.0,67.0,90.0,3600.0,1600.0,1560.0,5.0,35.0,10,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
575000,31000,998.0,58.0,78.0,3655.0,1620.0,1675.0,5.0,60.0,6,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
250000,54556,1197.0,79.0,112.7619,3585.0,1595.0,1550.0,5.0,35.0,13,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
685000,74000,1197.0,89.0,113.0,3995.0,1735.0,1515.0,5.0,37.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
320000,64000,799.0,53.0,72.0,3679.0,1579.0,1478.0,5.0,28.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
620000,85000,1598.0,118.0,320.0,4300.0,1765.0,1590.0,5.0,48.0,9,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
600000,54000,1197.0,83.0,115.0,3850.0,1695.0,1530.0,5.0,42.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1750000,57000,1368.0,160.0,250.0,4395.0,1818.0,1640.0,5.0,60.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
4950000,38000,1999.0,177.0,430.0,4600.0,2173.0,1690.0,7.0,65.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1015000,68566,1582.0,126.0,265.0,4270.0,1780.0,1630.0,5.0,60.0,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
390000,68195,1794.0,132.0,170.0,4540.0,1760.0,1480.0,5.0,55.0,16,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
755000,57000,1373.0,91.0,130.0,4490.0,1730.0,1485.0,5.0,43.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1825000,45000,1353.0,138.0,242.0,4300.0,1790.0,1635.0,5.0,50.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
416000,60116,998.0,67.0,90.0,3600.0,1600.0,1560.0,5.0,35.0,11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
325000,82202,1248.0,75.0,190.0,4160.0,1690.0,1530.0,5.0,43.0,15,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
218000,51000,1061.0,67.0,84.0,3520.0,1475.0,1690.0,5.0,35.0,17,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
650000,86000,1248.0,89.0,200.0,4490.0,1730.0,1485.0,5.0,43.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
790000,41000,1498.0,99.0,200.0,3999.0,1734.0,1601.0,5.0,40.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
540000,76000,1498.0,99.0,200.0,4440.0,1695.0,1495.0,5.0,40.0,10,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
375000,120000,1248.0,74.0,190.0,3850.0,1695.0,1530.0,5.0,42.0,14,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
3990000,12500,1998.0,189.0,280.0,4447.0,1821.0,1598.0,5.0,51.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
10900000,6300,1988.0,295.0,380.0,4379.0,1801.0,1281.0,2.0,54.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
245000,114000,1298.0,87.0,113.0,4160.0,1690.0,1530.0,5.0,43.0,16,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
260000,25862,998.0,67.0,90.0,3600.0,1600.0,1560.0,5.0,35.0,10,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
240000,72000,1399.0,69.0,160.0,3795.0,1680.0,1427.0,5.0,45.0,15,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
800000,90000,1582.0,126.0,265.0,4270.0,1780.0,1630.0,5.0,60.0,10,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
745000,38000,1497.0,117.0,145.0,4440.0,1695.0,1495.0,5.0,40.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
7390000,7000,1950.0,192.0,400.0,5063.0,1860.0,1494.0,5.0,80.0,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
675000,74237,1199.0,89.0,110.0,3995.0,1695.0,1501.0,5.0,35.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
2650000,53000,1995.0,184.0,350.0,4454.0,2044.0,1545.0,5.0,63.0,7,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
340000,52303,796.0,47.0,69.0,3395.0,1490.0,1475.0,5.0,35.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
620000,42356,1197.0,83.0,115.0,3995.0,1745.0,1500.0,5.0,37.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
297000,84000,1248.0,89.0,200.0,4490.0,1735.0,1560.0,5.0,50.0,12,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
500000,114000,1364.0,67.0,170.0,3775.0,1695.0,1510.0,5.0,45.0,9,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1149000,26894,1591.0,121.0,151.0,4440.0,1729.0,1475.0,5.0,45.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
2650000,70000,2143.0,168.0,400.0,4686.0,1810.0,1442.0,5.0,66.0,8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
1375000,98352,2982.0,169.0,343.0,4705.0,1840.0,1850.0,7.0,80.0,13,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
235000,107000,1086.0,67.0,99.0,3565.0,1595.0,1550.0,5.0,35.0,16,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
3090000,52000,2755.0,174.0,450.0,4795.0,1855.0,1835.0,7.0,80.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
4375000,31059,2494.0,202.0,213.0,4915.0,1820.0,1450.0,5.0,65.0,8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
749000,114000,1598.0,118.0,320.0,4300.0,1765.0,1590.0,5.0,48.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
785000,44000,1493.0,100.0,240.0,3995.0,1835.0,1839.0,7.0,60.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
750000,72000,1396.0,89.0,220.0,3995.0,1760.0,1555.0,5.0,45.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
4150000,8000,1950.0,192.0,400.0,4686.0,1810.0,1442.0,5.0,66.0,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
320000,54000,998.0,67.0,90.0,3620.0,1475.0,1460.0,5.0,35.0,11,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1750000,99000,2143.0,134.0,300.0,4417.0,1804.0,1494.0,5.0,50.0,10,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
944999,88000,1493.0,100.0,240.0,3995.0,1795.0,1817.0,7.0,60.0,6,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
27500000,11000,2993.0,244.0,600.0,5199.0,2220.0,1840.0,4.0,105.0,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
4100000,19000,1996.0,168.0,420.0,4903.0,1869.0,1837.0,7.0,80.0,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1750000,33000,1451.0,141.0,250.0,4655.0,1835.0,1760.0,5.0,60.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
811000,44153,1248.0,89.0,200.0,4395.0,1735.0,1690.0,7.0,45.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
6900000,32368,2179.0,188.0,420.0,4600.0,2069.0,1724.0,7.0,65.0,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
725000,42000,1582.0,126.0,260.0,4375.0,1700.0,1475.0,5.0,43.0,9,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
4600000,56000,1999.0,177.0,430.0,5067.0,2091.0,1457.0,5.0,66.0,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
19300000,63000,2993.0,244.0,600.0,4999.0,2220.0,1835.0,5.0,105.0,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
650000,49422,1197.0,81.0,114.0,3765.0,1660.0,1520.0,5.0,43.0,8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1925000,19000,1451.0,141.0,250.0,4720.0,1835.0,1760.0,6.0,60.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
590000,75258,1497.0,117.0,145.0,4440.0,1695.0,1495.0,5.0,40.0,10,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
495000,46000,1086.0,58.0,84.0,3610.0,1645.0,1560.0,5.0,60.0,6,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
695000,68921,1248.0,74.0,190.0,3995.0,1745.0,1500.0,5.0,37.0,9,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
799000,79800,1582.0,126.0,260.0,4375.0,1700.0,1475.0,5.0,43.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
325000,53000,1198.0,74.0,110.0,3970.0,1682.0,1453.0,5.0,45.0,12,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
1190000,59000,2179.0,120.0,280.0,4456.0,1820.0,1995.0,7.0,60.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
5800000,30000,2993.0,225.0,689.0,5255.0,2105.0,1460.0,5.0,77.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
140000,65000,796.0,47.0,62.0,3495.0,1475.0,1460.0,5.0,35.0,16,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
750000,58000,1197.0,83.0,115.0,3995.0,1745.0,1500.0,5.0,37.0,4,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
2600000,94000,2997.0,254.0,619.0,4804.0,2141.0,1796.0,5.0,70.0,11,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
299000,45000,796.0,48.0,69.0,3395.0,1490.0,1475.0,5.0,35.0,8,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
3470000,62152,2755.0,174.0,450.0,4795.0,1855.0,1835.0,7.0,80.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1075000,28000,998.0,118.0,172.0,3995.0,1770.0,1605.0,5.0,45.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
650000,15000,1197.0,81.0,114.0,3765.0,1660.0,1520.0,5.0,43.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
425000,53610,1198.0,87.0,109.0,3990.0,1680.0,1505.0,5.0,35.0,11,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
445000,75000,1461.0,84.0,200.0,4331.0,1822.0,1671.0,5.0,50.0,11,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1225000,16000,1462.0,103.0,138.0,4445.0,1775.0,1700.0,6.0,45.0,3,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1350000,60000,1968.0,141.0,320.0,4456.0,1796.0,1416.0,5.0,50.0,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1450000,45000,2143.0,170.0,400.0,4596.0,1770.0,1447.0,5.0,66.0,11,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2749000,120000,2755.0,174.0,450.0,4795.0,1855.0,1835.0,7.0,80.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
141000,56400,1086.0,62.0,96.0,3565.0,1525.0,1590.0,5.0,35.0,16,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
1375000,70000,1582.0,126.0,265.0,4270.0,1780.0,1630.0,5.0,60.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1825000,82567,2393.0,148.0,343.0,4735.0,1830.0,1795.0,7.0,55.0,9,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
4900000,32000,2967.0,247.0,580.0,5265.0,1949.0,1471.0,4.0,90.0,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
525000,68244,1498.0,98.0,200.0,3955.0,1694.0,1544.0,5.0,40.0,10,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
3300000,25000,2967.0,241.0,550.0,5089.0,1983.0,1737.0,6.0,100.0,11,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
405000,34000,814.0,55.0,75.0,3495.0,1550.0,1500.0,5.0,32.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
2550000,36000,1968.0,184.0,380.0,4385.0,1831.0,1608.0,5.0,64.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
875000,36000,1497.0,117.0,145.0,4440.0,1695.0,1495.0,5.0,40.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
355000,68005,1197.0,85.0,114.0,3850.0,1695.0,1530.0,5.0,42.0,11,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
925000,74797,1498.0,99.0,205.0,3998.0,1765.0,1647.0,5.0,52.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
6500000,12000,1999.0,177.0,430.0,4360.0,2120.0,1635.0,5.0,57.0,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
625000,31000,1197.0,82.0,115.0,3985.0,1734.0,1505.0,5.0,45.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
425000,7520,999.0,67.0,91.0,3429.0,1560.0,1541.0,5.0,28.0,5,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
550000,58078,1197.0,81.0,114.0,3765.0,1660.0,1520.0,5.0,43.0,10,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
434999,79081,1598.0,103.0,250.0,4384.0,1699.0,1466.0,5.0,55.0,11,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
5900000,28000,2987.0,255.0,620.0,4819.0,2141.0,1796.0,5.0,93.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3500000,72000,2143.0,168.0,400.0,4656.0,1890.0,1639.0,5.0,66.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
